,Country/Region,Date,Confirmed,Deaths,Recovered,Active,New cases,New deaths,New recovered
400,Burkina Faso,2020-01-24,0,0.0,0.0,0.0,0,0,0
401,Burma,2020-01-24,0,0.0,0.0,0.0,0,0,0
402,Burundi,2020-01-24,0,0.0,0.0,0.0,0,0,0
403,Cabo Verde,2020-01-24,0,0.0,0.0,0.0,0,0,0
404,Cambodia,2020-01-24,0,0.0,0.0,0.0,0,0,0
405,Cameroon,2020-01-24,0,0.0,0.0,0.0,0,0,0
406,Canada,2020-01-24,0,0.0,0.0,0.0,0,0,0
407,Central African Republic,2020-01-24,0,0.0,0.0,0.0,0,0,0
408,Chad,2020-01-24,0,0.0,0.0,0.0,0,0,0
409,Chile,2020-01-24,0,0.0,0.0,0.0,0,0,0
410,China,2020-01-24,920,25.0,36.0,859.0,277,7,6
411,Colombia,2020-01-24,0,0.0,0.0,0.0,0,0,0
412,Comoros,2020-01-24,0,0.0,0.0,0.0,0,0,0
413,Congo (Brazzaville),2020-01-24,0,0.0,0.0,0.0,0,0,0
414,Congo (Kinshasa),2020-01-24,0,0.0,0.0,0.0,0,0,0
415,Costa Rica,2020-01-24,0,0.0,0.0,0.0,0,0,0
416,Cote d'Ivoire,2020-01-24,0,0.0,0.0,0.0,0,0,0
417,Croatia,2020-01-24,0,0.0,0.0,0.0,0,0,0
418,Cuba,2020-01-24,0,0.0,0.0,0.0,0,0,0
419,Cyprus,2020-01-24,0,0.0,0.0,0.0,0,0,0
420,Czechia,2020-01-24,0,0.0,0.0,0.0,0,0,0
421,Denmark,2020-01-24,0,0.0,0.0,0.0,0,0,0
422,Djibouti,2020-01-24,0,0.0,0.0,0.0,0,0,0
423,Dominica,2020-01-24,0,0.0,0.0,0.0,0,0,0
424,Dominican Republic,2020-01-24,0,0.0,0.0,0.0,0,0,0
425,Ecuador,2020-01-24,0,0.0,0.0,0.0,0,0,0
426,Egypt,2020-01-24,0,0.0,0.0,0.0,0,0,0
427,El Salvador,2020-01-24,0,0.0,0.0,0.0,0,0,0
428,Equatorial Guinea,2020-01-24,0,0.0,0.0,0.0,0,0,0
429,Eritrea,2020-01-24,0,0.0,0.0,0.0,0,0,0
430,Estonia,2020-01-24,0,0.0,0.0,0.0,0,0,0
431,Eswatini,2020-01-24,0,0.0,0.0,0.0,0,0,0
432,Ethiopia,2020-01-24,0,0.0,0.0,0.0,0,0,0
433,Fiji,2020-01-24,0,0.0,0.0,0.0,0,0,0
434,Finland,2020-01-24,0,0.0,0.0,0.0,0,0,0
435,France,2020-01-24,2,0.0,0.0,2.0,2,0,0
436,Gabon,2020-01-24,0,0.0,0.0,0.0,0,0,0
437,Gambia,2020-01-24,0,0.0,0.0,0.0,0,0,0
438,Georgia,2020-01-24,0,0.0,0.0,0.0,0,0,0
439,Germany,2020-01-24,0,0.0,0.0,0.0,0,0,0
440,Ghana,2020-01-24,0,0.0,0.0,0.0,0,0,0
441,Greece,2020-01-24,0,0.0,0.0,0.0,0,0,0
442,Grenada,2020-01-24,0,0.0,0.0,0.0,0,0,0
443,Guatemala,2020-01-24,0,0.0,0.0,0.0,0,0,0
444,Guinea,2020-01-24,0,0.0,0.0,0.0,0,0,0
445,Guinea-Bissau,2020-01-24,0,0.0,0.0,0.0,0,0,0
446,Guyana,2020-01-24,0,0.0,0.0,0.0,0,0,0
447,Haiti,2020-01-24,0,0.0,0.0,0.0,0,0,0
448,Holy See,2020-01-24,0,0.0,0.0,0.0,0,0,0
449,Honduras,2020-01-24,0,0.0,0.0,0.0,0,0,0
450,Hungary,2020-01-24,0,0.0,0.0,0.0,0,0,0
451,Iceland,2020-01-24,0,0.0,0.0,0.0,0,0,0
452,India,2020-01-24,0,0.0,0.0,0.0,0,0,0
453,Indonesia,2020-01-24,0,0.0,0.0,0.0,0,0,0
454,Iran,2020-01-24,0,0.0,0.0,0.0,0,0,0
455,Iraq,2020-01-24,0,0.0,0.0,0.0,0,0,0
456,Ireland,2020-01-24,0,0.0,0.0,0.0,0,0,0
457,Israel,2020-01-24,0,0.0,0.0,0.0,0,0,0
458,Italy,2020-01-24,0,0.0,0.0,0.0,0,0,0
459,Jamaica,2020-01-24,0,0.0,0.0,0.0,0,0,0
460,Japan,2020-01-24,2,0.0,0.0,2.0,0,0,0
461,Jordan,2020-01-24,0,0.0,0.0,0.0,0,0,0
462,Kazakhstan,2020-01-24,0,0.0,0.0,0.0,0,0,0
463,Kenya,2020-01-24,0,0.0,0.0,0.0,0,0,0
464,"Korea, South",2020-01-24,2,0.0,0.0,2.0,1,0,0
465,Kosovo,2020-01-24,0,0.0,0.0,0.0,0,0,0
466,Kuwait,2020-01-24,0,0.0,0.0,0.0,0,0,0
467,Kyrgyzstan,2020-01-24,0,0.0,0.0,0.0,0,0,0
468,Laos,2020-01-24,0,0.0,0.0,0.0,0,0,0
469,Latvia,2020-01-24,0,0.0,0.0,0.0,0,0,0
470,Lebanon,2020-01-24,0,0.0,0.0,0.0,0,0,0
471,Lesotho,2020-01-24,0,0.0,0.0,0.0,0,0,0
472,Liberia,2020-01-24,0,0.0,0.0,0.0,0,0,0
473,Libya,2020-01-24,0,0.0,0.0,0.0,0,0,0
474,Liechtenstein,2020-01-24,0,0.0,0.0,0.0,0,0,0
475,Lithuania,2020-01-24,0,0.0,0.0,0.0,0,0,0
476,Luxembourg,2020-01-24,0,0.0,0.0,0.0,0,0,0
477,Madagascar,2020-01-24,0,0.0,0.0,0.0,0,0,0
478,Malawi,2020-01-24,0,0.0,0.0,0.0,0,0,0
479,Malaysia,2020-01-24,0,0.0,0.0,0.0,0,0,0
480,Maldives,2020-01-24,0,0.0,0.0,0.0,0,0,0
481,Mali,2020-01-24,0,0.0,0.0,0.0,0,0,0
482,Malta,2020-01-24,0,0.0,0.0,0.0,0,0,0
483,Mauritania,2020-01-24,0,0.0,0.0,0.0,0,0,0
484,Mauritius,2020-01-24,0,0.0,0.0,0.0,0,0,0
485,Mexico,2020-01-24,0,0.0,0.0,0.0,0,0,0
486,Moldova,2020-01-24,0,0.0,0.0,0.0,0,0,0
487,Monaco,2020-01-24,0,0.0,0.0,0.0,0,0,0
488,Mongolia,2020-01-24,0,0.0,0.0,0.0,0,0,0
489,Montenegro,2020-01-24,0,0.0,0.0,0.0,0,0,0
490,Morocco,2020-01-24,0,0.0,0.0,0.0,0,0,0
491,Mozambique,2020-01-24,0,0.0,0.0,0.0,0,0,0
492,Namibia,2020-01-24,0,0.0,0.0,0.0,0,0,0
493,Nepal,2020-01-24,0,0.0,0.0,0.0,0,0,0
494,Netherlands,2020-01-24,0,0.0,0.0,0.0,0,0,0
495,New Zealand,2020-01-24,0,0.0,0.0,0.0,0,0,0
496,Nicaragua,2020-01-24,0,0.0,0.0,0.0,0,0,0
497,Niger,2020-01-24,0,0.0,0.0,0.0,0,0,0
498,Nigeria,2020-01-24,0,0.0,0.0,0.0,0,0,0
499,North Macedonia,2020-01-24,0,0.0,0.0,0.0,0,0,0
500,Norway,2020-01-24,0,0.0,0.0,0.0,0,0,0
501,Oman,2020-01-24,0,0.0,0.0,0.0,0,0,0
502,Pakistan,2020-01-24,0,0.0,0.0,0.0,0,0,0
503,Panama,2020-01-24,0,0.0,0.0,0.0,0,0,0
504,Papua New Guinea,2020-01-24,0,0.0,0.0,0.0,0,0,0
505,Paraguay,2020-01-24,0,0.0,0.0,0.0,0,0,0
506,Peru,2020-01-24,0,0.0,0.0,0.0,0,0,0
507,Philippines,2020-01-24,0,0.0,0.0,0.0,0,0,0
508,Poland,2020-01-24,0,0.0,0.0,0.0,0,0,0
509,Portugal,2020-01-24,0,0.0,0.0,0.0,0,0,0
510,Qatar,2020-01-24,0,0.0,0.0,0.0,0,0,0
511,Romania,2020-01-24,0,0.0,0.0,0.0,0,0,0
512,Russia,2020-01-24,0,0.0,0.0,0.0,0,0,0
513,Rwanda,2020-01-24,0,0.0,0.0,0.0,0,0,0
514,Saint Kitts and Nevis,2020-01-24,0,0.0,0.0,0.0,0,0,0
515,Saint Lucia,2020-01-24,0,0.0,0.0,0.0,0,0,0
516,Saint Vincent and the Grenadines,2020-01-24,0,0.0,0.0,0.0,0,0,0
517,San Marino,2020-01-24,0,0.0,0.0,0.0,0,0,0
518,Sao Tome and Principe,2020-01-24,0,0.0,0.0,0.0,0,0,0
519,Saudi Arabia,2020-01-24,0,0.0,0.0,0.0,0,0,0
520,Senegal,2020-01-24,0,0.0,0.0,0.0,0,0,0
521,Serbia,2020-01-24,0,0.0,0.0,0.0,0,0,0
522,Seychelles,2020-01-24,0,0.0,0.0,0.0,0,0,0
523,Sierra Leone,2020-01-24,0,0.0,0.0,0.0,0,0,0
524,Singapore,2020-01-24,3,0.0,0.0,3.0,2,0,0
525,Slovakia,2020-01-24,0,0.0,0.0,0.0,0,0,0
526,Slovenia,2020-01-24,0,0.0,0.0,0.0,0,0,0
527,Solomon Islands,2020-01-24,0,0.0,0.0,0.0,0,0,0
528,Somalia,2020-01-24,0,0.0,0.0,0.0,0,0,0
529,South Africa,2020-01-24,0,0.0,0.0,0.0,0,0,0
530,South Sudan,2020-01-24,0,0.0,0.0,0.0,0,0,0
531,Spain,2020-01-24,0,0.0,0.0,0.0,0,0,0
532,Sri Lanka,2020-01-24,0,0.0,0.0,0.0,0,0,0
533,Sudan,2020-01-24,0,0.0,0.0,0.0,0,0,0
534,Suriname,2020-01-24,0,0.0,0.0,0.0,0,0,0
535,Sweden,2020-01-24,0,0.0,0.0,0.0,0,0,0
536,Switzerland,2020-01-24,0,0.0,0.0,0.0,0,0,0
537,Syria,2020-01-24,0,0.0,0.0,0.0,0,0,0
538,Taiwan*,2020-01-24,3,0.0,0.0,3.0,2,0,0
539,Tajikistan,2020-01-24,0,0.0,0.0,0.0,0,0,0
540,Tanzania,2020-01-24,0,0.0,0.0,0.0,0,0,0
541,Thailand,2020-01-24,5,0.0,0.0,5.0,2,0,0
542,Timor-Leste,2020-01-24,0,0.0,0.0,0.0,0,0,0
543,Togo,2020-01-24,0,0.0,0.0,0.0,0,0,0
544,Trinidad and Tobago,2020-01-24,0,0.0,0.0,0.0,0,0,0
545,Tunisia,2020-01-24,0,0.0,0.0,0.0,0,0,0
546,Turkey,2020-01-24,0,0.0,0.0,0.0,0,0,0
547,US,2020-01-24,2,0.0,0.0,2.0,1,0,0
548,Uganda,2020-01-24,0,0.0,0.0,0.0,0,0,0
549,Ukraine,2020-01-24,0,0.0,0.0,0.0,0,0,0
550,United Arab Emirates,2020-01-24,0,0.0,0.0,0.0,0,0,0
551,United Kingdom,2020-01-24,0,0.0,0.0,0.0,0,0,0
552,Uruguay,2020-01-24,0,0.0,0.0,0.0,0,0,0
553,Uzbekistan,2020-01-24,0,0.0,0.0,0.0,0,0,0
554,Venezuela,2020-01-24,0,0.0,0.0,0.0,0,0,0
555,Vietnam,2020-01-24,2,0.0,0.0,2.0,0,0,0
556,West Bank and Gaza,2020-01-24,0,0.0,0.0,0.0,0,0,0
557,Western Sahara,2020-01-24,0,0.0,0.0,0.0,0,0,0
558,Yemen,2020-01-24,0,0.0,0.0,0.0,0,0,0
559,Zambia,2020-01-24,0,0.0,0.0,0.0,0,0,0
560,Zimbabwe,2020-01-24,0,0.0,0.0,0.0,0,0,0
561,Afghanistan,2020-01-25,0,0.0,0.0,0.0,0,0,0
562,Albania,2020-01-25,0,0.0,0.0,0.0,0,0,0
563,Algeria,2020-01-25,0,0.0,0.0,0.0,0,0,0
564,Andorra,2020-01-25,0,0.0,0.0,0.0,0,0,0
565,Angola,2020-01-25,0,0.0,0.0,0.0,0,0,0
566,Antigua and Barbuda,2020-01-25,0,0.0,0.0,0.0,0,0,0
567,Argentina,2020-01-25,0,0.0,0.0,0.0,0,0,0
568,Armenia,2020-01-25,0,0.0,0.0,0.0,0,0,0
569,Australia,2020-01-25,0,0.0,0.0,0.0,0,0,0
570,Austria,2020-01-25,0,0.0,0.0,0.0,0,0,0
571,Azerbaijan,2020-01-25,0,0.0,0.0,0.0,0,0,0
572,Bahamas,2020-01-25,0,0.0,0.0,0.0,0,0,0
573,Bahrain,2020-01-25,0,0.0,0.0,0.0,0,0,0
574,Bangladesh,2020-01-25,0,0.0,0.0,0.0,0,0,0
575,Barbados,2020-01-25,0,0.0,0.0,0.0,0,0,0
576,Belarus,2020-01-25,0,0.0,0.0,0.0,0,0,0
577,Belgium,2020-01-25,0,0.0,0.0,0.0,0,0,0
578,Belize,2020-01-25,0,0.0,0.0,0.0,0,0,0
579,Benin,2020-01-25,0,0.0,0.0,0.0,0,0,0
580,Bhutan,2020-01-25,0,0.0,0.0,0.0,0,0,0
581,Bolivia,2020-01-25,0,0.0,0.0,0.0,0,0,0
582,Bosnia and Herzegovina,2020-01-25,0,0.0,0.0,0.0,0,0,0
583,Botswana,2020-01-25,0,0.0,0.0,0.0,0,0,0
584,Brazil,2020-01-25,0,0.0,0.0,0.0,0,0,0
585,Brunei,2020-01-25,0,0.0,0.0,0.0,0,0,0
586,Bulgaria,2020-01-25,0,0.0,0.0,0.0,0,0,0
587,Burkina Faso,2020-01-25,0,0.0,0.0,0.0,0,0,0
588,Burma,2020-01-25,0,0.0,0.0,0.0,0,0,0
589,Burundi,2020-01-25,0,0.0,0.0,0.0,0,0,0
590,Cabo Verde,2020-01-25,0,0.0,0.0,0.0,0,0,0
591,Cambodia,2020-01-25,0,0.0,0.0,0.0,0,0,0
592,Cameroon,2020-01-25,0,0.0,0.0,0.0,0,0,0
593,Canada,2020-01-25,0,0.0,0.0,0.0,0,0,0
594,Central African Republic,2020-01-25,0,0.0,0.0,0.0,0,0,0
595,Chad,2020-01-25,0,0.0,0.0,0.0,0,0,0
596,Chile,2020-01-25,0,0.0,0.0,0.0,0,0,0
597,China,2020-01-25,1406,41.0,39.0,1326.0,486,16,3
598,Colombia,2020-01-25,0,0.0,0.0,0.0,0,0,0
599,Comoros,2020-01-25,0,0.0,0.0,0.0,0,0,0
600,Congo (Brazzaville),2020-01-25,0,0.0,0.0,0.0,0,0,0
601,Congo (Kinshasa),2020-01-25,0,0.0,0.0,0.0,0,0,0
602,Costa Rica,2020-01-25,0,0.0,0.0,0.0,0,0,0
603,Cote d'Ivoire,2020-01-25,0,0.0,0.0,0.0,0,0,0
604,Croatia,2020-01-25,0,0.0,0.0,0.0,0,0,0
605,Cuba,2020-01-25,0,0.0,0.0,0.0,0,0,0
606,Cyprus,2020-01-25,0,0.0,0.0,0.0,0,0,0
607,Czechia,2020-01-25,0,0.0,0.0,0.0,0,0,0
608,Denmark,2020-01-25,0,0.0,0.0,0.0,0,0,0
609,Djibouti,2020-01-25,0,0.0,0.0,0.0,0,0,0
610,Dominica,2020-01-25,0,0.0,0.0,0.0,0,0,0
611,Dominican Republic,2020-01-25,0,0.0,0.0,0.0,0,0,0
612,Ecuador,2020-01-25,0,0.0,0.0,0.0,0,0,0
613,Egypt,2020-01-25,0,0.0,0.0,0.0,0,0,0
614,El Salvador,2020-01-25,0,0.0,0.0,0.0,0,0,0
615,Equatorial Guinea,2020-01-25,0,0.0,0.0,0.0,0,0,0
616,Eritrea,2020-01-25,0,0.0,0.0,0.0,0,0,0
617,Estonia,2020-01-25,0,0.0,0.0,0.0,0,0,0
618,Eswatini,2020-01-25,0,0.0,0.0,0.0,0,0,0
619,Ethiopia,2020-01-25,0,0.0,0.0,0.0,0,0,0
620,Fiji,2020-01-25,0,0.0,0.0,0.0,0,0,0
621,Finland,2020-01-25,0,0.0,0.0,0.0,0,0,0
622,France,2020-01-25,3,0.0,0.0,3.0,1,0,0
623,Gabon,2020-01-25,0,0.0,0.0,0.0,0,0,0
624,Gambia,2020-01-25,0,0.0,0.0,0.0,0,0,0
625,Georgia,2020-01-25,0,0.0,0.0,0.0,0,0,0
626,Germany,2020-01-25,0,0.0,0.0,0.0,0,0,0
627,Ghana,2020-01-25,0,0.0,0.0,0.0,0,0,0
628,Greece,2020-01-25,0,0.0,0.0,0.0,0,0,0
629,Grenada,2020-01-25,0,0.0,0.0,0.0,0,0,0
630,Guatemala,2020-01-25,0,0.0,0.0,0.0,0,0,0
631,Guinea,2020-01-25,0,0.0,0.0,0.0,0,0,0
632,Guinea-Bissau,2020-01-25,0,0.0,0.0,0.0,0,0,0
633,Guyana,2020-01-25,0,0.0,0.0,0.0,0,0,0
634,Haiti,2020-01-25,0,0.0,0.0,0.0,0,0,0
635,Holy See,2020-01-25,0,0.0,0.0,0.0,0,0,0
636,Honduras,2020-01-25,0,0.0,0.0,0.0,0,0,0
637,Hungary,2020-01-25,0,0.0,0.0,0.0,0,0,0
638,Iceland,2020-01-25,0,0.0,0.0,0.0,0,0,0
639,India,2020-01-25,0,0.0,0.0,0.0,0,0,0
640,Indonesia,2020-01-25,0,0.0,0.0,0.0,0,0,0
641,Iran,2020-01-25,0,0.0,0.0,0.0,0,0,0
642,Iraq,2020-01-25,0,0.0,0.0,0.0,0,0,0
643,Ireland,2020-01-25,0,0.0,0.0,0.0,0,0,0
644,Israel,2020-01-25,0,0.0,0.0,0.0,0,0,0
645,Italy,2020-01-25,0,0.0,0.0,0.0,0,0,0
646,Jamaica,2020-01-25,0,0.0,0.0,0.0,0,0,0
647,Japan,2020-01-25,2,0.0,0.0,2.0,0,0,0
648,Jordan,2020-01-25,0,0.0,0.0,0.0,0,0,0
649,Kazakhstan,2020-01-25,0,0.0,0.0,0.0,0,0,0
650,Kenya,2020-01-25,0,0.0,0.0,0.0,0,0,0
651,"Korea, South",2020-01-25,2,0.0,0.0,2.0,0,0,0
652,Kosovo,2020-01-25,0,0.0,0.0,0.0,0,0,0
653,Kuwait,2020-01-25,0,0.0,0.0,0.0,0,0,0
654,Kyrgyzstan,2020-01-25,0,0.0,0.0,0.0,0,0,0
655,Laos,2020-01-25,0,0.0,0.0,0.0,0,0,0
656,Latvia,2020-01-25,0,0.0,0.0,0.0,0,0,0
657,Lebanon,2020-01-25,0,0.0,0.0,0.0,0,0,0
658,Lesotho,2020-01-25,0,0.0,0.0,0.0,0,0,0
659,Liberia,2020-01-25,0,0.0,0.0,0.0,0,0,0
660,Libya,2020-01-25,0,0.0,0.0,0.0,0,0,0
661,Liechtenstein,2020-01-25,0,0.0,0.0,0.0,0,0,0
662,Lithuania,2020-01-25,0,0.0,0.0,0.0,0,0,0
663,Luxembourg,2020-01-25,0,0.0,0.0,0.0,0,0,0
664,Madagascar,2020-01-25,0,0.0,0.0,0.0,0,0,0
665,Malawi,2020-01-25,0,0.0,0.0,0.0,0,0,0
666,Malaysia,2020-01-25,3,0.0,0.0,3.0,3,0,0
667,Maldives,2020-01-25,0,0.0,0.0,0.0,0,0,0
668,Mali,2020-01-25,0,0.0,0.0,0.0,0,0,0
669,Malta,2020-01-25,0,0.0,0.0,0.0,0,0,0
670,Mauritania,2020-01-25,0,0.0,0.0,0.0,0,0,0
671,Mauritius,2020-01-25,0,0.0,0.0,0.0,0,0,0
672,Mexico,2020-01-25,0,0.0,0.0,0.0,0,0,0
673,Moldova,2020-01-25,0,0.0,0.0,0.0,0,0,0
674,Monaco,2020-01-25,0,0.0,0.0,0.0,0,0,0
675,Mongolia,2020-01-25,0,0.0,0.0,0.0,0,0,0
676,Montenegro,2020-01-25,0,0.0,0.0,0.0,0,0,0
677,Morocco,2020-01-25,0,0.0,0.0,0.0,0,0,0
678,Mozambique,2020-01-25,0,0.0,0.0,0.0,0,0,0
679,Namibia,2020-01-25,0,0.0,0.0,0.0,0,0,0
680,Nepal,2020-01-25,1,0.0,0.0,1.0,1,0,0
681,Netherlands,2020-01-25,0,0.0,0.0,0.0,0,0,0
682,New Zealand,2020-01-25,0,0.0,0.0,0.0,0,0,0
683,Nicaragua,2020-01-25,0,0.0,0.0,0.0,0,0,0
684,Niger,2020-01-25,0,0.0,0.0,0.0,0,0,0
685,Nigeria,2020-01-25,0,0.0,0.0,0.0,0,0,0
686,North Macedonia,2020-01-25,0,0.0,0.0,0.0,0,0,0
687,Norway,2020-01-25,0,0.0,0.0,0.0,0,0,0
688,Oman,2020-01-25,0,0.0,0.0,0.0,0,0,0
689,Pakistan,2020-01-25,0,0.0,0.0,0.0,0,0,0
690,Panama,2020-01-25,0,0.0,0.0,0.0,0,0,0
691,Papua New Guinea,2020-01-25,0,0.0,0.0,0.0,0,0,0
692,Paraguay,2020-01-25,0,0.0,0.0,0.0,0,0,0
693,Peru,2020-01-25,0,0.0,0.0,0.0,0,0,0
694,Philippines,2020-01-25,0,0.0,0.0,0.0,0,0,0
695,Poland,2020-01-25,0,0.0,0.0,0.0,0,0,0
696,Portugal,2020-01-25,0,0.0,0.0,0.0,0,0,0
697,Qatar,2020-01-25,0,0.0,0.0,0.0,0,0,0
698,Romania,2020-01-25,0,0.0,0.0,0.0,0,0,0
699,Russia,2020-01-25,0,0.0,0.0,0.0,0,0,0
700,Rwanda,2020-01-25,0,0.0,0.0,0.0,0,0,0
701,Saint Kitts and Nevis,2020-01-25,0,0.0,0.0,0.0,0,0,0
702,Saint Lucia,2020-01-25,0,0.0,0.0,0.0,0,0,0
703,Saint Vincent and the Grenadines,2020-01-25,0,0.0,0.0,0.0,0,0,0
704,San Marino,2020-01-25,0,0.0,0.0,0.0,0,0,0
705,Sao Tome and Principe,2020-01-25,0,0.0,0.0,0.0,0,0,0
706,Saudi Arabia,2020-01-25,0,0.0,0.0,0.0,0,0,0
707,Senegal,2020-01-25,0,0.0,0.0,0.0,0,0,0
708,Serbia,2020-01-25,0,0.0,0.0,0.0,0,0,0
709,Seychelles,2020-01-25,0,0.0,0.0,0.0,0,0,0
710,Sierra Leone,2020-01-25,0,0.0,0.0,0.0,0,0,0
711,Singapore,2020-01-25,3,0.0,0.0,3.0,0,0,0
712,Slovakia,2020-01-25,0,0.0,0.0,0.0,0,0,0
713,Slovenia,2020-01-25,0,0.0,0.0,0.0,0,0,0
714,Solomon Islands,2020-01-25,0,0.0,0.0,0.0,0,0,0
715,Somalia,2020-01-25,0,0.0,0.0,0.0,0,0,0
716,South Africa,2020-01-25,0,0.0,0.0,0.0,0,0,0
717,South Sudan,2020-01-25,0,0.0,0.0,0.0,0,0,0
718,Spain,2020-01-25,0,0.0,0.0,0.0,0,0,0
719,Sri Lanka,2020-01-25,0,0.0,0.0,0.0,0,0,0
720,Sudan,2020-01-25,0,0.0,0.0,0.0,0,0,0
721,Suriname,2020-01-25,0,0.0,0.0,0.0,0,0,0
722,Sweden,2020-01-25,0,0.0,0.0,0.0,0,0,0
723,Switzerland,2020-01-25,0,0.0,0.0,0.0,0,0,0
724,Syria,2020-01-25,0,0.0,0.0,0.0,0,0,0
725,Taiwan*,2020-01-25,3,0.0,0.0,3.0,0,0,0
726,Tajikistan,2020-01-25,0,0.0,0.0,0.0,0,0,0
727,Tanzania,2020-01-25,0,0.0,0.0,0.0,0,0,0
728,Thailand,2020-01-25,7,0.0,0.0,7.0,2,0,0
729,Timor-Leste,2020-01-25,0,0.0,0.0,0.0,0,0,0
730,Togo,2020-01-25,0,0.0,0.0,0.0,0,0,0
731,Trinidad and Tobago,2020-01-25,0,0.0,0.0,0.0,0,0,0
732,Tunisia,2020-01-25,0,0.0,0.0,0.0,0,0,0
733,Turkey,2020-01-25,0,0.0,0.0,0.0,0,0,0
734,US,2020-01-25,2,0.0,0.0,2.0,0,0,0
735,Uganda,2020-01-25,0,0.0,0.0,0.0,0,0,0
736,Ukraine,2020-01-25,0,0.0,0.0,0.0,0,0,0
737,United Arab Emirates,2020-01-25,0,0.0,0.0,0.0,0,0,0
738,United Kingdom,2020-01-25,0,0.0,0.0,0.0,0,0,0
739,Uruguay,2020-01-25,0,0.0,0.0,0.0,0,0,0
740,Uzbekistan,2020-01-25,0,0.0,0.0,0.0,0,0,0
741,Venezuela,2020-01-25,0,0.0,0.0,0.0,0,0,0
742,Vietnam,2020-01-25,2,0.0,0.0,2.0,0,0,0
743,West Bank and Gaza,2020-01-25,0,0.0,0.0,0.0,0,0,0
744,Western Sahara,2020-01-25,0,0.0,0.0,0.0,0,0,0
745,Yemen,2020-01-25,0,0.0,0.0,0.0,0,0,0
746,Zambia,2020-01-25,0,0.0,0.0,0.0,0,0,0
747,Zimbabwe,2020-01-25,0,0.0,0.0,0.0,0,0,0
748,Afghanistan,2020-01-26,0,0.0,0.0,0.0,0,0,0
749,Albania,2020-01-26,0,0.0,0.0,0.0,0,0,0
750,Algeria,2020-01-26,0,0.0,0.0,0.0,0,0,0
751,Andorra,2020-01-26,0,0.0,0.0,0.0,0,0,0
752,Angola,2020-01-26,0,0.0,0.0,0.0,0,0,0
753,Antigua and Barbuda,2020-01-26,0,0.0,0.0,0.0,0,0,0
754,Argentina,2020-01-26,0,0.0,0.0,0.0,0,0,0
755,Armenia,2020-01-26,0,0.0,0.0,0.0,0,0,0
756,Australia,2020-01-26,4,0.0,0.0,4.0,4,0,0
757,Austria,2020-01-26,0,0.0,0.0,0.0,0,0,0
758,Azerbaijan,2020-01-26,0,0.0,0.0,0.0,0,0,0
759,Bahamas,2020-01-26,0,0.0,0.0,0.0,0,0,0
760,Bahrain,2020-01-26,0,0.0,0.0,0.0,0,0,0
761,Bangladesh,2020-01-26,0,0.0,0.0,0.0,0,0,0
762,Barbados,2020-01-26,0,0.0,0.0,0.0,0,0,0
763,Belarus,2020-01-26,0,0.0,0.0,0.0,0,0,0
764,Belgium,2020-01-26,0,0.0,0.0,0.0,0,0,0
765,Belize,2020-01-26,0,0.0,0.0,0.0,0,0,0
766,Benin,2020-01-26,0,0.0,0.0,0.0,0,0,0
767,Bhutan,2020-01-26,0,0.0,0.0,0.0,0,0,0
768,Bolivia,2020-01-26,0,0.0,0.0,0.0,0,0,0
769,Bosnia and Herzegovina,2020-01-26,0,0.0,0.0,0.0,0,0,0
770,Botswana,2020-01-26,0,0.0,0.0,0.0,0,0,0
771,Brazil,2020-01-26,0,0.0,0.0,0.0,0,0,0
772,Brunei,2020-01-26,0,0.0,0.0,0.0,0,0,0
773,Bulgaria,2020-01-26,0,0.0,0.0,0.0,0,0,0
774,Burkina Faso,2020-01-26,0,0.0,0.0,0.0,0,0,0
775,Burma,2020-01-26,0,0.0,0.0,0.0,0,0,0
776,Burundi,2020-01-26,0,0.0,0.0,0.0,0,0,0
777,Cabo Verde,2020-01-26,0,0.0,0.0,0.0,0,0,0
778,Cambodia,2020-01-26,0,0.0,0.0,0.0,0,0,0
779,Cameroon,2020-01-26,0,0.0,0.0,0.0,0,0,0
780,Canada,2020-01-26,1,0.0,0.0,1.0,1,0,0
781,Central African Republic,2020-01-26,0,0.0,0.0,0.0,0,0,0
782,Chad,2020-01-26,0,0.0,0.0,0.0,0,0,0
783,Chile,2020-01-26,0,0.0,0.0,0.0,0,0,0
784,China,2020-01-26,2075,54.0,49.0,1972.0,669,13,10
785,Colombia,2020-01-26,0,0.0,0.0,0.0,0,0,0
786,Comoros,2020-01-26,0,0.0,0.0,0.0,0,0,0
787,Congo (Brazzaville),2020-01-26,0,0.0,0.0,0.0,0,0,0
788,Congo (Kinshasa),2020-01-26,0,0.0,0.0,0.0,0,0,0
789,Costa Rica,2020-01-26,0,0.0,0.0,0.0,0,0,0
790,Cote d'Ivoire,2020-01-26,0,0.0,0.0,0.0,0,0,0
791,Croatia,2020-01-26,0,0.0,0.0,0.0,0,0,0
792,Cuba,2020-01-26,0,0.0,0.0,0.0,0,0,0
793,Cyprus,2020-01-26,0,0.0,0.0,0.0,0,0,0
794,Czechia,2020-01-26,0,0.0,0.0,0.0,0,0,0
795,Denmark,2020-01-26,0,0.0,0.0,0.0,0,0,0
796,Djibouti,2020-01-26,0,0.0,0.0,0.0,0,0,0
797,Dominica,2020-01-26,0,0.0,0.0,0.0,0,0,0
798,Dominican Republic,2020-01-26,0,0.0,0.0,0.0,0,0,0
799,Ecuador,2020-01-26,0,0.0,0.0,0.0,0,0,0
